calendar year,entity code,type of financial information,amount,SDG goal,SDG target,SDG indicator
2020,ILO,BUG,7433364.64,3,3.8,
2020,ILO,BUG,4123645.52,3,3.9,
2020,ILO,BUG,1279419.2,4,4.1,
2020,ILO,BUG,4780081.32,4,4.5,
2020,ILO,BUG,4981649.11,5,5.4,
2020,ILO,BUG,31899068.63,8,8.2,
2020,ILO,BUG,10275393.93,4,4.3,
2020,ILO,BUG,2735969.98,8,8.1,
2020,ILO,BUG,8891363.75,8,8.4,
2020,ILO,BUG,38176791.76,8,8.7,
2020,ILO,BUG,21607342.92,4,4.4,
2020,ILO,BUG,512763.27,5,5.a,
2020,ILO,BUG,1296826.04,5,5.b,
2020,ILO,BUG,1367204.52,6,6.2,
2020,ILO,BUG,87269210.87,8,8.3,
2020,ILO,BUG,26346617.01,8,8.6,
2020,ILO,BUG,2253162.74,8,8.9,
2020,ILO,BUG,244653.07,9,9.2,
2020,ILO,BUG,20332514.51,10,10.7,
2020,ILO,BUG,611898.7,12,12.6,
2020,ILO,BUG,18024788.68,5,5.5,
2020,ILO,BUG,1947471.96,8,8.a,
2020,ILO,BUG,266311.02,10,10.6,
2020,ILO,BUG,472244.62,15,15.2,
2020,ILO,BUG,1480236.59,16,16.2,
2020,ILO,BUG,293818.45,17,17.2,
2020,ILO,BUG,2645209.2,8,8.1,
2020,ILO,BUG,79871669.88,8,8.5,
2020,ILO,BUG,109034466.1,8,8.8,
2020,ILO,BUG,2499139.88,9,9.1,
2020,ILO,BUG,5049622.72,8,8.b,
2020,ILO,BUG,2147888.91,9,9.3,
2020,ILO,BUG,4534762.96,10,10.2,
2020,ILO,BUG,128212.15,10,10.1,
2020,ILO,BUG,4957635.28,10,10.3,
2020,ILO,BUG,7412719.7,10,10.4,
2020,ILO,BUG,126640.03,14,14.c,
2020,ILO,BUG,11068307.09,16,16.7,
2020,ILO,BUG,3508600.8,17,17.4,
2020,ILO,BUG,100012.61,11,11.6,
2020,ILO,BUG,2458454.89,13,13.2,
2020,ILO,BUG,421321.79,13,13.3,
2020,ILO,BUG,175220.69,16,16.1,
2020,ILO,BUG,13323889.86,16,16.3,
2020,ILO,BUG,729739.39,16,16.a,
2020,ILO,BUG,12359766.79,16,16.6,
2020,ILO,BUG,697603.91,17,17.19,
2020,ILO,BUG,942209.47,17,17.3,
2020,UNITAR,EXP,51554.63,1,,
2020,UNITAR,EXP,80223.77,2,,
2020,UNITAR,EXP,1581232.78,11,,
2020,UNITAR,EXP,1620094.39,3,,
2020,UNITAR,EXP,1281340.75,4,,
2020,UNITAR,EXP,1369329.76,5,,
2020,UNITAR,EXP,83891.18,6,,
2020,UNITAR,EXP,391185.5,7,,
2020,UNITAR,EXP,991610.51,8,,
2020,UNITAR,EXP,277611.01,9,,
2020,UNITAR,EXP,131401.2,10,,
2020,UNITAR,EXP,20353.89,14,,
2020,UNITAR,EXP,1734004.62,12,,
2020,UNITAR,EXP,3211657.92,13,,
2020,UNITAR,EXP,1641369.74,17,,
2020,UNITAR,EXP,12620901.39,16,,
2020,UNITAR,EXP,33283.41,15,,
2020,UNFPA,EXP,360397366.7,3,3.7,
2020,UNFPA,EXP,99105364.2,3,3.8,
2020,UNFPA,EXP,30960376.98,3,3.c,
2020,UNFPA,EXP,11701440.34,3,3.d,
2020,UNFPA,EXP,219685671.9,5,5.2,
2020,UNFPA,EXP,25169165.37,5,5.3,
2020,UNFPA,EXP,18149045.58,5,5.6,
2020,UNFPA,EXP,8824973.38,10,10.2,
2020,UNFPA,EXP,16829121.51,10,10.3,
2020,UNFPA,EXP,12357264.62,11,11.a,
2020,UNFPA,EXP,265000516.8,3,3.1,
2020,UNFPA,EXP,25900342.09,3,3.3,
2020,UNFPA,EXP,24240885.9,16,16.7,
2020,UNFPA,EXP,28920750.69,17,17.18,
2020,UNFPA,EXP,80859334.44,17,17.19,
2020,UNESCO,EXP,15356622,17,,
2020,UNESCO,EXP,2663395,15,,
2020,UNESCO,EXP,17644316,16,,
2020,UNESCO,EXP,151593,1,,
2020,UNESCO,EXP,360169,2,,
2020,UNESCO,EXP,2554487,3,,
2020,UNESCO,EXP,150247782,4,,
2020,UNESCO,EXP,13581084,5,,
2020,UNESCO,EXP,4619968,6,,
2020,UNESCO,EXP,235640,7,,
2020,UNESCO,EXP,3138472,10,,
2020,UNESCO,EXP,29068006,11,,
2020,UNESCO,EXP,6966796,8,,
2020,UNESCO,EXP,1173328,12,,
2020,UNESCO,EXP,2515046,9,,
2020,UNESCO,EXP,4985960,13,,
2020,UNESCO,EXP,4031155,14,,
2020,UNOPS,EXP,35314728.54,7,,
2020,UNOPS,EXP,11224092.57,8,,
2020,UNOPS,EXP,34961521.78,2,,
2020,UNOPS,EXP,51467426.74,13,,
2020,UNOPS,EXP,466587.33,14,,
2020,UNOPS,EXP,191489954.7,3,,
2020,UNOPS,EXP,16865695.09,4,,
2020,UNOPS,EXP,1626949.22,5,,
2020,UNOPS,EXP,32479024.95,6,,
2020,UNOPS,EXP,96795194.5,9,,
2020,UNOPS,EXP,63101368.41,10,,
2020,UNOPS,EXP,114048836.5,11,,
2020,UNOPS,EXP,361377996.7,16,,
2020,UNOPS,EXP,628220.52,15,,
2020,UNOPS,EXP,128877294.6,17,,
2020,WFP,BUD,6364170416,2,2.1,
2020,WFP,BUD,518627694.1,2,2.2,
2020,WFP,BUD,127896811.4,2,2.3,
2020,WFP,BUD,230818833.8,2,2.4,
2020,WFP,BUD,350830.37,17,17.14,
2020,WFP,BUD,370192.95,17,17.3,
2020,WFP,BUD,1668533.91,2,,
2020,WFP,BUD,823800739.5,17,17.16,
2020,WFP,BUD,132229335.7,17,17.9,
2021,UNICRI,EXP,178722.51,1,,
2021,UNICRI,EXP,1072335.03,3,,
2021,UNICRI,EXP,893612.53,5,,
2021,UNICRI,EXP,223403.13,8,,
2021,UNICRI,EXP,223403.13,10,,
2021,UNICRI,EXP,268083.76,11,,
2021,UNICRI,EXP,178722.51,14,,
2021,UNICRI,EXP,446806.26,15,,
2021,UNICRI,EXP,3574450.11,17,,
2021,UNODC,EXP,2407872.2,1,,
2021,UNODC,EXP,45238735.49,3,,
2021,UNICRI,EXP,1876586.31,16,,
2021,UNODC,EXP,6575965.87,8,,
2021,UNODC,EXP,44984485.36,5,,
2021,UNODC,EXP,6575965.87,10,,
2021,UNODC,EXP,7357637.85,11,,
2021,UNODC,EXP,2877707.84,14,,
2021,UNODC,EXP,13151931.74,15,,
2021,UNODC,EXP,168501311.4,16,,
2021,UNODC,EXP,49912307.59,17,,
2021,UNDP,EXP,71626808,17,17.18,
2021,UNDP,EXP,2504110,17,17.19,
2021,UNDP,EXP,4883339,4,4.3,
2021,UNDP,EXP,24381061,4,4.4,
2021,UNDP,EXP,2975647,4,4.5,
2021,UNDP,EXP,1239455,4,4.6,
2021,UNDP,EXP,2042568,4,4.7,
2021,UNDP,EXP,14394101,8,8.5,
2021,UNDP,EXP,37047556,12,12.2,
2021,UNDP,EXP,30264353,3,3.1,
2021,UNDP,EXP,1442528,3,3.6,
2021,UNDP,EXP,198910438,1,1.2,
2021,UNDP,EXP,186698596,1,1.5,
2021,UNDP,EXP,99037980,1,1.a,
2021,UNDP,EXP,12463236,1,1.b,
2021,UNDP,EXP,25401433,2,2.1,
2021,UNDP,EXP,25423072,2,2.2,
2021,UNDP,EXP,11391431,2,2.4,
2021,UNDP,EXP,6444822,2,2.3,
2021,UNDP,EXP,4553182,3,3.5,
2021,UNDP,EXP,6588010,3,3.4,
2021,UNDP,EXP,7519569,3,3.b,
2021,UNDP,EXP,1214798,3,3.c,
2021,UNDP,EXP,147519109,1,1.1,
2021,UNDP,EXP,494630884,1,1.4,
2021,UNDP,EXP,181124717,1,1.3,
2021,UNDP,EXP,659132,2,2.c,
2021,UNDP,EXP,377313,3,3.a,
2021,UNDP,EXP,404996,4,4.c,
2021,UNDP,EXP,35409565,5,5.6,
2021,UNDP,EXP,220777,6,6.6,
2021,UNDP,EXP,2177315,6,6.b,
2021,UNDP,EXP,2021891,10,10.5,
2021,UNDP,EXP,4456697,11,11.4,
2021,UNDP,EXP,5689945,12,12.7,
2021,UNDP,EXP,133429240,13,13.1,
2021,UNDP,EXP,3980369,13,13.b,
2021,UNDP,EXP,217171,14,14.a,
2021,UNDP,EXP,6905336,15,15.3,
2021,UNDP,EXP,2471039,15,15.7,
2021,UNDP,EXP,3324597,15,15.a,
2021,UNDP,EXP,868609,15,15.c,
2021,UNDP,EXP,2682589,2,2.a,
2021,UNDP,EXP,2690549,3,3.9,
2021,UNDP,EXP,11514675,3,3.d,
2021,UNDP,EXP,338443,4,4.a,
2021,UNDP,EXP,58713701,5,5.5,
2021,UNDP,EXP,6031821,6,6.1,
2021,UNDP,EXP,75583393,7,7.1,
2021,UNDP,EXP,1497615,8,8.9,
2021,UNDP,EXP,4116727,8,8.1,
2021,UNDP,EXP,7203218,9,9.1,
2021,UNDP,EXP,13509929,3,3.2,
2021,UNDP,EXP,640377,3,3.7,
2021,UNDP,EXP,7297389,4,4.1,
2021,UNDP,EXP,20450330,5,5.2,
2021,UNDP,EXP,9192312,8,8.6,
2021,UNDP,EXP,574407,9,9.2,
2021,UNDP,EXP,8823623,11,11.3,
2021,UNDP,EXP,128352450,16,16.1,
2021,UNDP,EXP,329095570,16,16.6,
2021,UNDP,EXP,4540532,16,16.1,
2021,UNDP,EXP,1143746,17,17.3,
2021,UNDP,EXP,3016453,17,17.6,
2021,UNDP,EXP,1179309,17,17.13,
2021,UNDP,EXP,138273,17,17.15,
2021,UNDP,EXP,262272241,3,3.3,
2021,UNDP,EXP,106707300,3,3.8,
2021,UNDP,EXP,1343974,4,4.2,
2021,UNDP,EXP,2331329,5,5.4,
2021,UNDP,EXP,367331,6,6.a,
2021,UNDP,EXP,191685,8,8.8,
2021,UNDP,EXP,6012162,9,9.3,
2021,UNDP,EXP,899199,5,5.a,
2021,UNDP,EXP,283692,5,5.b,
2021,UNDP,EXP,5052073,5,5.c,
2021,UNDP,EXP,54985,6,6.2,
2021,UNDP,EXP,8704954,6,6.3,
2021,UNDP,EXP,5000158,6,6.4,
2021,UNDP,EXP,741357,6,6.5,
2021,UNDP,EXP,8661917,7,7.3,
2021,UNDP,EXP,7116341,7,7.a,
2021,UNDP,EXP,534641,7,7.b,
2021,UNDP,EXP,1034113,8,8.1,
2021,UNDP,EXP,9834430,8,8.2,
2021,UNDP,EXP,4868595,5,5.1,
2021,UNDP,EXP,4889721,7,7.2,
2021,UNDP,EXP,38292037,8,8.3,
2021,UNDP,EXP,2120310,8,8.4,
2021,UNDP,EXP,799974,9,9.5,
2021,UNDP,EXP,434966,9,9.a,
2021,UNDP,EXP,613268,9,9.b,
2021,UNDP,EXP,756288,9,9.c,
2021,UNDP,EXP,24257366,10,10.1,
2021,UNDP,EXP,38485398,10,10.2,
2021,UNDP,EXP,4497265,10,10.3,
2021,UNDP,EXP,4299356,10,10.4,
2021,UNDP,EXP,1936789,10,10.7,
2021,UNDP,EXP,94503,10,10.a,
2021,UNDP,EXP,162138,10,10.b,
2021,UNDP,EXP,6160422,11,11.1,
2021,UNDP,EXP,1432806,11,11.2,
2021,UNDP,EXP,62860,8,8.7,
2021,UNDP,EXP,57660960,9,9.4,
2021,UNDP,EXP,4872867,11,11.6,
2021,UNDP,EXP,10049199,11,11.a,
2021,UNDP,EXP,8938482,11,11.b,
2021,UNDP,EXP,588380,11,11.c,
2021,UNDP,EXP,657440,12,12.3,
2021,UNDP,EXP,30493102,12,12.4,
2021,UNDP,EXP,50958828,11,11.5,
2021,UNDP,EXP,3059297,12,12.a,
2021,UNDP,EXP,22322257,13,13.3,
2021,UNDP,EXP,337115,14,14.c,
2021,UNDP,EXP,60776601,15,15.2,
2021,UNDP,EXP,35346,15,15.8,
2021,UNDP,EXP,945187,15,15.b,
2021,UNDP,EXP,375510786,16,16.3,
2021,UNDP,EXP,161277100,16,16.7,
2021,UNDP,EXP,4272045,16,16.8,
2021,UNDP,EXP,6887238,16,16.b,
2021,UNDP,EXP,559369,17,17.2,
2021,UNDP,EXP,123380619,17,17.9,
2021,UNDP,EXP,12084913,17,17.14,
2021,UNDP,EXP,99165,11,11.7,
2021,UNDP,EXP,3923596,12,12.6,
2021,UNDP,EXP,1196067,12,12.8,
2021,UNDP,EXP,154359164,13,13.2,
2021,UNDP,EXP,69273340,15,15.1,
2021,UNDP,EXP,9014263,15,15.5,
2021,UNDP,EXP,7631319,15,15.6,
2021,UNDP,EXP,8097333,12,12.5,
2021,UNDP,EXP,470440,12,12.b,
2021,UNDP,EXP,193817,13,13.a,
2021,UNDP,EXP,749556,14,14.1,
2021,UNDP,EXP,9077251,14,14.2,
2021,UNDP,EXP,3060716,14,14.4,
2021,UNDP,EXP,15938877,14,14.5,
2021,UNDP,EXP,495298,14,14.7,
2021,UNDP,EXP,431558,14,14.b,
2021,UNDP,EXP,10001899,15,15.4,
2021,UNDP,EXP,8227357,15,15.9,
2021,UNDP,EXP,18635,16,16.2,
2021,UNDP,EXP,3030569,16,16.4,
2021,UNDP,EXP,44662013,16,16.a,
2021,UNDP,EXP,1947853,17,17.4,
2021,UNDP,EXP,236954,17,17.8,
2021,UNDP,EXP,47882186,16,16.5,
2021,UNDP,EXP,16109094,16,16.9,
2021,UNDP,EXP,1460431,17,17.1,
2021,UNDP,EXP,281200,17,17.7,
2021,UNDP,EXP,2101750,17,17.11,
2021,UNDP,EXP,61467519,17,17.16,
2021,UNDP,EXP,614331,17,17.1,
2021,UNDP,EXP,17781679,17,17.17,
2021,UNFCCC,EXP,93551315,13,13,
2021,WHO,EXP,35043571.97,3,3.c,
2021,WHO,EXP,1800842568,3,3.d,
2021,WHO,EXP,6548799.6,5,5.1,
2021,WHO,EXP,111599375.2,17,17.18,
2021,WHO,EXP,21128722.69,2,2.2,
2021,WHO,EXP,4507884.94,3,3.1,
2021,WHO,EXP,151524923.4,3,3.4,
2021,WHO,EXP,441504604.9,3,3.8,
2021,WHO,EXP,3211901.25,9,9.5,
2021,WHO,EXP,64076745.92,3,3.b,
2021,WHO,EXP,82871870.79,3,3.2,
2021,WHO,EXP,3807992.55,3,3.6,
2021,WHO,EXP,31270597.36,3,3.a,
2021,WHO,EXP,842095501.4,3,3.3,
2021,WHO,EXP,5980803.36,3,3.5,
2021,WHO,EXP,67429254.82,3,3.7,
2021,WHO,EXP,45178148.63,3,3.9,
2021,WFP,BUD,984561922.7,17,17.16,
2021,WFP,BUD,7368316206,2,2.1,
2021,WFP,BUD,185108427.3,2,2.3,
2021,WFP,BUD,405428.34,17,17.3,
2021,WFP,BUD,513899188.8,2,2.2,
2021,WFP,BUD,259745213.6,2,2.4,
2021,WFP,BUD,94414700.45,17,17.9,
2021,WFP,BUD,534822.39,17,17.14,
2021,IFAD,EXP,208731000,2,2.4,
2021,ICC,EXP,174957054.6,16,16.3,
2021,PAHO,EXP,2430342,9,,
2021,PAHO,EXP,4219096,10,,
2021,PAHO,EXP,18050042,11,,
2021,PAHO,EXP,1432493,13,,
2021,PAHO,EXP,2373188,16,,
2021,PAHO,EXP,14334123,17,,
2021,PAHO,EXP,450422,1,,
2021,PAHO,EXP,2022866,2,,
2021,PAHO,EXP,254493895,3,,
2021,PAHO,EXP,2760436,5,,
2021,PAHO,EXP,1432493,6,,
2021,PAHO,EXP,716246,7,,
2021,UNESCO,EXP,184747,1,,
2021,UNESCO,EXP,438938,2,,
2021,UNESCO,EXP,3113157,3,,
2021,UNESCO,EXP,183107213,4,,
2021,UNESCO,EXP,16551289,5,,
2021,UNESCO,EXP,5630363,6,,
2021,UNESCO,EXP,287175,7,,
2021,UNESCO,EXP,8490445,8,,
2021,UNESCO,EXP,3065090,9,,
2021,UNESCO,EXP,3824861,10,,
2021,UNESCO,EXP,35425226,11,,
2021,UNESCO,EXP,1429936,12,,
2021,UNESCO,EXP,6076397,13,,
2021,UNESCO,EXP,4912775,14,,
2021,UNESCO,EXP,3245884,15,,
2021,UNESCO,EXP,21503157,16,,
2021,UNESCO,EXP,18715140,17,,
2021,UNHABITAT,EXP,10019680.12,16,,
2021,UNHABITAT,EXP,100264.9,17,,
2021,UNHABITAT,EXP,20857916.28,1,,
2021,UNHABITAT,EXP,9487830.02,2,,
2021,UNHABITAT,EXP,685417.41,3,,
2021,UNHABITAT,EXP,116701.77,4,,
2021,UNHABITAT,EXP,17332912.46,5,,
2021,UNHABITAT,EXP,11811298.77,6,,
2021,UNHABITAT,EXP,10983585.04,7,,
2021,UNHABITAT,EXP,12747730.64,8,,
2021,UNHABITAT,EXP,12032022.43,9,,
2021,UNHABITAT,EXP,9105320.62,10,,
2021,UNHABITAT,EXP,25618033.35,11,,
2021,UNHABITAT,EXP,11201256.14,12,,
2021,UNHABITAT,EXP,11951012.15,13,,
2021,UNHABITAT,EXP,10982645.79,14,,
2021,UNHABITAT,EXP,10973722.92,15,,
2021,ISA,EXP,120987,9,,
2021,ISA,EXP,190906,14,,
2021,ISA,EXP,193042,16,,
2021,ISA,EXP,86261,17,,
2021,UNCCD,EXP,18589043,15,15.3,
2021,ITC,EXP,3681276.8,16,,
2021,ITC,EXP,1735028,13,,
2021,ITC,EXP,55279501,8,,
2021,ITC,EXP,25995245.6,17,,
2021,ITC,EXP,18557256,5,,
2021,ITC,EXP,13804788,2,,
2021,ITC,EXP,13729352,1,,
2021,ITC,EXP,7875518.4,9,,
2021,ITC,EXP,5748223.2,4,,
2021,ITC,EXP,4465811.2,12,,
2021,ITU,BUD,12065573.77,1,1,
2021,ITU,BUD,2666666.67,2,2,
2021,ITU,BUD,11410928.96,3,3,
2021,ITU,BUD,6240437.16,4,4,
2021,ITU,BUD,10761748.63,5,5,
2021,ITU,BUD,2443715.85,6,6,
2021,ITU,BUD,5204371.58,7,7,
2021,ITU,BUD,5062295.08,8,8,
2021,ITU,BUD,68859016.39,9,9,
2021,ITU,BUD,10401092.9,10,10,
2021,ITU,BUD,9521311.48,11,11,
2021,ITU,BUD,3485245.9,12,12,
2021,ITU,BUD,5722404.37,13,13,
2021,ITU,BUD,2586885.25,14,14,
2021,ITU,BUD,1446994.54,15,15,
2021,ITU,BUD,8665573.77,16,16,
2021,ITU,BUD,13275409.84,17,17,
2021,WTO,EXP,284154514.5,17,17.1,
2021,FAO,EXP,1521341.01,15,15.5,
2021,FAO,EXP,4245271.28,15,15.6,
2021,FAO,EXP,4601865.04,15,15.8,
2021,FAO,EXP,4181589.67,14,14.7,
2021,FAO,EXP,3040321.93,14,14.a,
2021,FAO,EXP,13399072.31,14,14.b,
2021,FAO,EXP,4279437.47,14,14.c,
2021,FAO,EXP,26913115.23,15,15.1,
2021,FAO,EXP,24260021.37,15,15.2,
2021,FAO,EXP,16154939.62,15,15.3,
2021,FAO,EXP,6574655.26,15,15.4,
2021,FAO,EXP,3056265.26,2,2.c,
2021,FAO,EXP,4713963.06,3,3.1,
2021,FAO,EXP,4654489.14,3,3.2,
2021,FAO,EXP,2675989.12,3,3.4,
2021,FAO,EXP,1547423.42,3,3.9,
2021,FAO,EXP,12727918.06,3,3.d,
2021,FAO,EXP,1128419.93,4,4.1,
2021,FAO,EXP,1154248.15,4,4.2,
2021,FAO,EXP,532.03,10,10.3,
2021,FAO,EXP,1966864.17,12,12.5,
2021,FAO,EXP,780081.95,17,17.5,
2021,FAO,EXP,1408041.35,4,4.3,
2021,FAO,EXP,757654.08,9,9.c,
2021,FAO,EXP,10018039.09,1,1.3,
2021,FAO,EXP,42792080.12,1,1.4,
2021,FAO,EXP,5382754.14,1,1.b,
2021,FAO,EXP,6543011.35,10,10.1,
2021,FAO,EXP,9052991.95,10,10.2,
2021,FAO,EXP,260463.55,10,10.4,
2021,FAO,EXP,1752479.29,10,10.7,
2021,FAO,EXP,1437395.44,10,10.a,
2021,FAO,EXP,472017.55,10,10.b,
2021,FAO,EXP,2141902.8,11,11.5,
2021,FAO,EXP,3200040.2,11,11.a,
2021,FAO,EXP,1620495.14,11,11.b,
2021,FAO,EXP,3273428.02,12,12.1,
2021,FAO,EXP,1790150.07,12,12.7,
2021,FAO,EXP,8101515.64,1,1.2,
2021,FAO,EXP,203006998.8,1,1.5,
2021,FAO,EXP,3191147.97,12,12.8,
2021,FAO,EXP,22010753.05,13,13.2,
2021,FAO,EXP,29453516.73,13,13.1,
2021,FAO,EXP,454985.1,13,13.a,
2021,FAO,EXP,15970178.34,13,13.b,
2021,FAO,EXP,2644834.85,14,14.3,
2021,FAO,EXP,14174136.4,14,14.2,
2021,FAO,EXP,13486055.95,14,14.4,
2021,FAO,EXP,3932842.24,14,14.6,
2021,FAO,EXP,959333.98,16,16.1,
2021,FAO,EXP,2882392.71,5,5.1,
2021,FAO,EXP,576120.78,5,5.b,
2021,FAO,EXP,3077155.28,6,6.3,
2021,FAO,EXP,19240957.29,1,1.1,
2021,FAO,EXP,25008374.15,12,12.2,
2021,FAO,EXP,2436699.72,12,12.4,
2021,FAO,EXP,8854499.79,12,12.3,
2021,FAO,EXP,3875281.55,12,12.a,
2021,FAO,EXP,1772124.92,17,17.11,
2021,FAO,EXP,7982613.05,5,5.a,
2021,FAO,EXP,8900135.77,6,6.4,
2021,FAO,EXP,1305594.61,16,16.3,
2021,FAO,EXP,6236966.77,16,16.7,
2021,FAO,EXP,2175643.72,16,16.a,
2021,FAO,EXP,1252300.72,17,17.1,
2021,FAO,EXP,1331233.82,17,17.12,
2021,FAO,EXP,4655384.52,17,17.14,
2021,FAO,EXP,145411.28,17,17.16,
2021,FAO,EXP,6490844.77,17,17.17,
2021,FAO,EXP,3883258.48,17,17.6,
2021,FAO,EXP,1048425.88,17,17.8,
2021,FAO,EXP,346251317.9,2,2.1,
2021,FAO,EXP,22812627.62,2,2.2,
2021,FAO,EXP,98244042.14,2,2.3,
2021,FAO,EXP,921174.4,15,15.9,
2021,FAO,EXP,115957626.7,2,2.4,
2021,FAO,EXP,7911314.93,2,2.5,
2021,FAO,EXP,8114694.7,2,2.a,
2021,FAO,EXP,1781854.92,2,2.b,
2021,FAO,EXP,690668.63,5,5.4,
2021,FAO,EXP,1977040.76,5,5.c,
2021,FAO,EXP,1930502.96,6,6.5,
2021,FAO,EXP,2089299.78,4,4.4,
2021,FAO,EXP,2691979.78,5,5.5,
2021,FAO,EXP,2113807.46,6,6.6,
2021,FAO,EXP,631428.73,8,8.1,
2021,FAO,EXP,5421206.56,8,8.3,
2021,FAO,EXP,3317664.57,8,8.2,
2021,FAO,EXP,1041493.71,7,7.3,
2021,FAO,EXP,1042034.91,8,8.4,
2021,FAO,EXP,3912300.11,8,8.5,
2021,FAO,EXP,1886853.76,8,8.7,
2021,FAO,EXP,1839300.46,8,8.6,
2021,FAO,EXP,1369163.88,8,8.8,
2021,FAO,EXP,1149732.42,8,8.a,
2021,FAO,EXP,1396147.34,9,9.b,
2021,FAO,EXP,12041026.32,9,9.3,
2021,ILO,BUD,85486.43,16,,
2021,ILO,BUD,423202.91,4,,
2021,ILO,BUD,423202.91,5,,
2021,ILO,BUD,12315.85,8,,
2021,ILO,BUD,97802.28,8,,
2021,ILO,BUD,423202.91,8,,
2021,ILO,BUD,85486.43,1,,
2021,ILO,BUD,12315.85,1,,
2021,ILO,BUD,102929,10,,
2021,ILO,BUD,220402.4,10,,
2021,ILO,BUD,27710.67,16,,
2021,ILO,BUD,65426.13,5,,
2021,ILO,BUD,65426.13,5,,
2021,ILO,BUD,258344.16,8,,
2021,ILO,BUD,285027.78,16,,
2021,ILO,BUD,6217.14,5,,
2021,ILO,BUD,6217.14,5,,
2021,ILO,BUD,642250.08,5,,
2021,ILO,BUD,43201.92,17,,
2021,ILO,BUD,43201.92,8,,
2021,ILO,BUD,6135.55,16,,
2021,ILO,BUD,153934.89,1,,
2021,ILO,BUD,1355.58,8,,
2021,ILO,BUD,59.22,8,,
2021,ILO,BUD,268278,10,,
2021,ILO,BUD,15986.8,8,,
2021,ILO,BUD,57467.53,8,,
2021,ILO,BUD,150509.14,1,,
2021,ILO,BUD,1079642.99,10,,
2021,ILO,BUD,16061.98,5,,
2021,ILO,BUD,16061.98,5,,
2021,ILO,BUD,278129.93,5,,
2021,ILO,BUD,81432.33,8,,
2021,ILO,BUD,41327.8,8,,
2021,ILO,BUD,499989.63,8,,
2021,ILO,BUD,81432.33,8,,
2021,ILO,BUD,91703.15,8,,
2021,ILO,BUD,52478.52,8,,
2021,ILO,BUD,8.88,5,,
2021,ILO,BUD,1961.73,8,,
2021,ILO,BUD,5954.62,8,,
2021,ILO,BUD,26740.6,8,,
2021,ILO,BUD,18832.7,8,,
2021,ILO,BUD,8786.89,8,,
2021,ILO,BUD,562.56,8,,
2021,ILO,BUD,123147.65,8,,
2021,ILO,BUD,44668.62,10,,
2021,ILO,BUD,44668.62,8,,
2021,ILO,BUD,7475.94,1,,
2021,ILO,BUD,17641.08,5,,
2021,ILO,BUD,143640.73,5,,
2021,ILO,BUD,267283.8,8,,
2021,ILO,BUD,2551.98,8,,
2021,ILO,BUD,291025.38,8,,
2021,ILO,BUD,1726.59,16,,
2021,ILO,BUD,16394.19,17,,
2021,ILO,BUD,29033.21,17,,
2021,ILO,BUD,115174.14,8,,
2021,ILO,BUD,428347.76,16,,
2021,ILO,BUD,8526.35,5,,
2021,ILO,BUD,3.55,5,,
2021,ILO,BUD,127.9,8,,
2021,ILO,BUD,231503.74,8,,
2021,ILO,BUD,18659.33,8,,
2021,ILO,BUD,352501.7,8,,
2021,ILO,BUD,311459.76,8,,
2021,ILO,BUD,482104.74,8,,
2021,ILO,BUD,25223.81,8,,
2021,ILO,BUD,26161.93,8,,
2021,ILO,BUD,429321.36,8,,
2021,ILO,BUD,1065.79,8,,
2021,ILO,BUD,37693.99,10,,
2021,ILO,BUD,63678.9,5,,
2021,ILO,BUD,19497.82,8,,
2021,ILO,BUD,344932.7,8,,
2021,ILO,BUD,2842.12,8,,
2021,ILO,BUD,259395.7,1,,
2021,ILO,BUD,24158.02,16,,
2021,ILO,BUD,2842.12,5,,
2021,ILO,BUD,16342.19,8,,
2021,ILO,BUD,57552.93,8,,
2021,ILO,BUD,710.53,8,,
2021,ILO,BUD,469808.13,1,,
2021,ILO,BUD,10539.52,10,,
2021,ILO,BUD,11013.21,8,,
2021,ILO,BUD,11605.32,8,,
2021,ILO,BUD,11605.32,8,,
2021,ILO,BUD,19421.15,8,,
2021,ILO,BUD,18829.04,8,,
2021,ILO,BUD,109767.55,8,,
2021,ILO,BUD,490487.03,8,,
2021,ILO,BUD,133218.37,8,,
2021,ILO,BUD,534135.34,16,,
2021,ILO,BUD,527740.57,8,,
2021,ILO,BUD,2842.12,16,,
2021,ILO,BUD,7349.92,4,,
2021,ILO,BUD,7349.92,4,,
2021,ILO,BUD,9190.25,5,,
2021,ILO,BUD,22815.51,17,,
2021,ILO,BUD,22815.51,17,,
2021,ILO,BUD,22815.51,17,,
2021,ILO,BUD,7774.84,3,,
2021,ILO,BUD,48111.66,8,,
2021,ILO,BUD,588775.63,8,,
2021,ILO,BUD,38436.55,8,,
2021,ILO,BUD,235323.13,8,,
2021,ILO,BUD,126383.67,1,,
2021,ILO,BUD,108526.1,10,,
2021,ILO,BUD,157086.7,16,,
2021,ILO,BUD,243083.08,16,,
2021,ILO,BUD,223387.66,8,,
2021,ILO,BUD,4973.71,8,,
2021,ILO,BUD,359454.84,8,,
2021,ILO,BUD,421643.44,1,,
2021,ILO,BUD,63390.53,16,,
2021,ILO,BUD,415603.94,16,,
2021,ILO,BUD,4821.06,17,,
2021,ILO,BUD,67841.6,17,,
2021,ILO,BUD,72662.66,17,,
2021,ILO,BUD,252749.1,3,,
2021,ILO,BUD,357194.71,8,,
2021,ILO,BUD,30715.06,5,,
2021,ILO,BUD,66316.13,5,,
2021,ILO,BUD,60991.59,5,,
